neighbourhood,crime_type,year,population,crime_count,crime_rate
O'Connor-Parkview,Auto Theft,2020,20156,20,99.22604
O'Connor-Parkview,Break and Enter,2014,20156,53,277.3853
O'Connor-Parkview,Break and Enter,2015,20156,30,156.7234
O'Connor-Parkview,Break and Enter,2016,20156,34,176.6601
O'Connor-Parkview,Break and Enter,2017,20156,39,200.3493
O'Connor-Parkview,Break and Enter,2018,20156,26,131.9998
O'Connor-Parkview,Break and Enter,2019,20156,56,280.8848
O'Connor-Parkview,Break and Enter,2020,20156,25,124.0325
O'Connor-Parkview,Homicide,2014,20156,1,5.23368399016067
O'Connor-Parkview,Homicide,2015,20156,0,0.0
O'Connor-Parkview,Homicide,2016,20156,1,5.195885
O'Connor-Parkview,Homicide,2017,20156,2,10.27432
O'Connor-Parkview,Homicide,2018,20156,0,0.0
O'Connor-Parkview,Homicide,2019,20156,0,0.0
O'Connor-Parkview,Homicide,2020,20156,0,0.0
O'Connor-Parkview,Robbery,2014,20156,30,157.0105
O'Connor-Parkview,Robbery,2016,20156,28,145.4848
O'Connor-Parkview,Robbery,2017,20156,22,113.0176
O'Connor-Parkview,Robbery,2018,20156,10,50.76915
O'Connor-Parkview,Robbery,2019,20156,14,70.2212
O'Connor-Parkview,Robbery,2020,20156,19,94.26473
O'Connor-Parkview,Shootings,2015,20156,3,15.67234
O'Connor-Parkview,Shootings,2016,20156,5,25.97942
O'Connor-Parkview,Shootings,2017,20156,5,25.68581
O'Connor-Parkview,Shootings,2018,20156,6,30.46149
O'Connor-Parkview,Shootings,2019,20156,5,25.079
O'Connor-Parkview,Shootings,2020,20156,4,19.84521
O'Connor-Parkview,Theft Over,2014,20156,11,57.570519999999995
O'Connor-Parkview,Theft Over,2015,20156,6,31.344690000000003
O'Connor-Parkview,Theft Over,2016,20156,6,31.175309999999996
O'Connor-Parkview,Theft Over,2017,20156,2,10.27432
O'Connor-Parkview,Theft Over,2018,20156,6,30.46149
O'Connor-Parkview,Theft Over,2019,20156,7,35.1106
O'Connor-Parkview,Theft Over,2020,20156,10,49.61302
Oakridge,Assault,2014,15735,158,1114.088
Oakridge,Assault,2015,15735,183,1287.372
